"code_micro";"mes_01";"mes_02";"mes_03";"mes_04";"mes_05";"mes_06";"mes_07";"mes_08";"mes_09";"mes_10";"mes_11";"mes_12"
17004;2.89634069076277;5.58432647089414;6.73816471994962;9.98015709941411;8.95125696304508;10.3028987849663;9.53750440192511;5.75348751241495;6.28879399797501;8.53735981491004;4.40143105194936;7.92068751567636
17005;2.45923661606582;7.0802761712294;6.67167677822822;10.51701653275;8.54813024735775;11.8635713027328;8.99393230781091;9.45408761381053;7.35008663079379;6.25449897483076;8.51837872973936;9.40079862549264
17006;5.27883510889885;5.46713655403649;6.42888368863631;6.00503221699784;7.80082469654792;6.47449207609663;7.64568638193783;7.17234526235624;5.46368727687006;5.51229931785296;6.79588033733951;4.94935665977818
17007;9.87526640775514;6.9422749835121;8.13355293926269;3.72742114640565;7.23640199660372;5.13694583912524;8.29959700845637;7.26966079762718;7.047415008175;7.47709205920362;7.37556953225982;4.15294464540082
17008;7.73841408941651;5.90951934924373;7.61897989478189;10.2683410908205;5.87207872239226;6.48794013577637;5.86529184225884;5.58909902126892;6.59973653851738;14.4735708977015;7.67109416651644;6.32698657492536
21001;8.07477456575208;8.39568629638092;8.4777105094998;8.42887134819149;9.54245707534426;7.2087268847667;11.9027459093779;12.3887007969474;9.21125637202205;10.0008619790563;11.0070885650359;6.52390001114994
21002;5.20210196744108;6.59867923131699;7.47085845490694;6.40615286546887;7.70795740068877;7.09540684862057;5.98620449571851;6.74103598021595;6.43609719769234;7.42510511408674;9.57926946130978;7.77712952653684
21003;11.9237568489839;8.9490163353107;8.95956191326069;10.2218068193506;7.83953516782812;6.36947070229253;11.3432835820896;11.4765485790221;8.51712984080538;8.72905924361161;9.83545287342756;11.7484489250169
21004;6.86346756830956;6.32754405236169;7.35343633820544;5.6415193256289;9.60033025136065;8.61627685194142;6.18214133920637;6.86896440260213;7.63815343987561;8.51550970508939;7.746434589562;9.71313077678335
21005;7.83144518725446;8.52141628560641;7.3524684191927;7.98990755676957;7.67874348727371;7.45899294312966;8.92825403858824;7.42602417497614;8.16697285252852;9.05885664109466;9.50189898727778;10.3064732897438
21006;9.28092549389025;8.87353176325062;6.7152402377195;8.16946743241808;8.55542817473606;6.29221118638294;10.5238704768794;9.03644397856556;6.64697684414833;7.40506811573686;11.5446832346725;9.52246644577568
21007;6.71268886150112;8.19992398670464;8.0399227608116;6.09135076921578;4.76092990482901;9.41021138230214;8.7713945754645;7.60083582756413;5.77552275700354;10.9297037884672;13.0893383703047;8.95408184030802
21008;6.66468720922752;7.33201197317555;7.51570659469987;6.80125442336585;7.60762341829358;7.62877123104372;7.62710668631579;8.14623560345979;6.66082323334615;9.51025247891437;8.86823317463557;6.64671360169624
21009;5.23227604773775;6.44868357452875;6.91620239523458;6.48606991187347;7.51768758987778;5.35167288955333;6.1695758899412;7.43998885064528;6.21978502800391;7.89366278634909;8.33078203133624;7.26315258881274
21010;8.33508717459299;6.83704584922946;8.64001797123738;7.7754380315884;9.35304005317406;9.10781967037499;6.63023176082059;7.38831850345697;8.81135641181427;8.0860174362837;8.05993454461805;7.83466297060506
21011;7.38102196246151;6.38129369334465;8.27101517258655;5.59997511122173;8.82268093779764;7.09749768040871;6.00398278486593;9.18969943085128;8.06623912841598;10.1276034944111;6.20565937040244;5.57027507471434
21012;4.65958550868907;3.3859215317522;3.55810473992923;8.17044863116389;5.47708115391146;5.59447957099496;8.80540433787762;6.09743781851967;6.00036482218119;9.48295379786373;4.91216556748775;8.87240155700789
21013;2.79777409093325;4.19076941129468;7.52811064953907;3.25211712825049;5.79281740294755;8.20373299683112;4.68358189102429;6.78133702073671;8.96196953757616;9.09164606524923;7.62989256263506;8.05150097870468
21014;6.9439819506971;8.93141233539686;6.87659665978694;8.75274748743631;9.08579655021704;10.3799427361998;10.4064732569785;8.23487793337504;8.43868669031583;10.1678166361367;12.1374374055014;7.73470691906366
21015;7.20897609274151;6.90899983591125;6.86836548600554;7.9545360222893;13.2081286597523;8.12020907664478;5.98338308926996;7.93791912212965;7.33081013830097;5.85000404881859;11.5249499450469;9.53622848520896
21016;13.3588041198552;7.10923337074144;9.41390725076253;10.8482981732241;3.93739851355331;8.72717348272139;14.5852733616811;10.74713076034;5.30171625391333;12.1598499127096;9.45732006029987;8.86744936686411
21017;7.02811562515264;5.63969285843749;9.37476563085923;9.31014049549663;7.36978026743047;8.94655135728908;8.03721921400589;8.91053388810732;8.83067777458892;8.72068333757993;7.37620575352245;9.14758508420912
21018;5.36911790761896;7.7442404362933;7.31977153947344;9.63583659799667;13.6508662715637;6.73320475717749;6.93776864883053;6.35299509684914;7.28085691403021;12.0517276774991;9.28477519702293;9.30469446321707
21019;8.87766895011073;1.92765324602349;4.6024956046167;4.84268536588909;8.89601228835831;5.56291538090474;9.03275834036267;7.5748776657257;3.65241300317468;8.96026570174561;8.94265078054437;5.78761758509727
21020;5.1900842402573;5.4298678271446;7.63343696846582;5.8922471172181;4.76432851950873;4.31416993429088;9.09596975771975;8.35111192271547;6.67720980974575;7.11678260696287;4.98431933138347;7.84619247356295
21021;6.58870761402033;7.40619132907806;10.4010380235948;1.08574567927507;11.3085713316408;7.43220501843718;8.59344005431054;10.7641699533266;7.84397394545614;7.60454346123331;12.7957181871026;7.6273927130941
22001;6.73289430053284;5.62914260455095;9.26332482960114;7.87565466379393;5.65649543083726;5.3692024694036;10.0129373039931;9.04557453822342;7.53223282085999;8.13964052196626;9.43735749909006;6.70258392343999
22002;2.6658114743457;4.42220007612502;4.59558202370509;3.26682571158146;5.33112553654447;5.70734527183134;7.82478736140345;6.90500535552215;5.28442383780107;7.52518653056113;4.06280775768764;6.32496339427435
22003;7.38883037819363;6.42104774124537;8.24183149656308;7.76609876002712;7.82712439586805;7.92063659878222;9.18740967681526;7.19154114544683;5.03442793543648;6.74605048506087;7.42666860997829;7.50422460051584
22004;9.73678897098539;7.96221256412643;7.97792905925756;4.51298838055925;4.13909569037357;10.2118067981855;7.68204920198873;8.31728098103993;5.94180274295221;7.12736361195781;11.7833017148071;5.77416545986609
22005;7.87217871849518;11.2254863441959;7.6524986451599;7.55584905831453;12.0497897311692;5.73881504946859;6.06839777827288;7.054945195903;12.6809792652641;11.7271592631993;10.395019399705;11.6655434842107
22006;6.58290701173638;6.89240835681539;4.78925826841494;3.87973970826297;9.8581777897719;15.1927965887107;3.65738361748156;2.58604415411789;8.97381824428528;11.1967720724004;14.3309965123566;9.10025753728831
22007;4.48632176572652;2.74419191780596;4.08767239758337;7.5086349301697;0;3.83134912019453;5.48173485944832;6.83702715120222;5.15734190598166;6.79913188684069;6.00225684857506;10.8692698567974
22008;5.31944603289014;0;6.88381271440208;7.19120946554931;6.71364727839929;9.6070938781196;7.00770847932726;11.1548380763705;4.02056923219189;11.5197419577801;10.1305490082193;7.60456273764259
22009;2.22155740060012;6.06688436670069;8.52355662447269;6.7814598279035;4.92855010504852;8.76331384713129;9.84095378524087;9.76660077967525;7.03848093940259;4.58690347320331;11.2107623318386;7.59105470114018
22010;7.65690921202747;5.86464565392056;7.10328171615286;7.48009049247254;5.89428887615068;7.04811661108933;8.91387822270982;8.89878433707171;5.19521001636491;6.78714605033348;8.97390567707221;12.8824697927554
22011;6.19394053679441;2.53930204743924;9.35098550036188;8.30797512743301;9.53270671674515;6.39474096503036;6.69479970275089;6.60261688117468;5.71720520140934;7.16624127062235;6.6478090483329;10.8326769246959
22012;6.618671840577;8.26404448535146;6.36947311718375;8.92253455499355;6.94221990374116;11.3326004918349;10.2708772698639;2.33067907830965;7.83117040757326;4.3870424314744;5.6323431674045;7.54973387188102
22013;7.23600869478805;4.94789617928405;4.30993443806095;5.11632190409036;7.83098342411132;6.44516427380991;5.82649569786124;8.63458438867142;6.66832633899993;8.21805232159978;6.01652136767564;8.0755005464422
22014;3.62184989605291;7.80562434262008;7.66064858881277;1.68631220384142;7.37237497373591;15.1620826636747;6.09731311735295;14.7517374780798;5.63496684761171;15.1952590791673;3.37631950786767;6.49453268590059
22015;9.92359540367414;6.46822999473486;6.4748056791543;6.53413267556398;8.74361337893913;8.51239929176838;8.09463164029616;7.13217496801783;9.59104447797268;6.56639209931703;5.29983434232084;9.55001522033676
23001;5.13441155976088;6.9320020423411;7.26533295097738;6.92382187820506;7.82121540924414;5.97338175754811;6.89521184321586;6.2239078758618;8.0144420245282;7.52965068874791;6.5557393277322;7.41993385466238
23002;6.46296517491058;7.96621446038237;7.11486490363375;7.38558940838304;11.3688934830879;7.85230405004666;9.78751069591403;7.87468618145147;6.65134905322037;10.1459803654988;9.62912463553763;7.28573562251147
23003;10.1099059104757;1.70010200612037;7.24055288861858;1.39211976684778;5.49178223435906;5.81182473861318;6.1805652126887;5.80581859139229;3.58517387196986;5.81083410649709;4.93253930411736;4.704192533192
23004;4.12194357883629;4.11878578195148;10.5958019432701;20.6334468172908;15.2302625316504;7.07316124332028;6.18113825660995;7.07083563135491;7.32415616565776;3.09590813821372;0;11.0087299228288
23005;4.95778334802265;7.90096656065749;4.92202835893758;5.17870169477721;7.69552867150278;5.97484693351372;5.67751617297257;6.2451626907951;6.38192168498442;8.57248929922538;8.01372149462918;6.26983135600536
23006;6.31786572387262;5.94158089128169;5.84841493334269;8.27954503900011;9.77079491634423;2.53706868775196;8.66030307596644;7.81402062617299;8.923827023782;7.28601578798665;7.15433473987554;9.17253772779424
23007;6.1699957221363;3.66303049839193;3.21939880946632;5.3688969064416;7.43183612801338;9.65866285471439;7.44245586158521;9.3317676700909;3.28916532496131;13.7891854176606;8.20098313385809;7.94383391667554
23008;7.03614939018363;6.02640944803255;6.67037094599868;4.81929867500268;5.75270687566554;6.30556339858657;8.39037878912242;6.28193233809203;7.67467281225229;5.79024398385135;4.46020548910056;5.79491337956644
23009;3.00791683711529;6.811411687777;7.77628156360286;4.42405726499724;6.19707696273822;8.41572731119917;4.85371593558148;6.68224744028159;4.7871954830759;4.19125536480687;6.56931813105527;6.83833626014125
23010;6.31472095642764;1.5914355305488;2.0751753004335;4.84059438626588;9.58079242734166;7.58686486086638;5.36469750080202;12.1892840679409;5.08778981322724;5.14318101631314;3.14952032805404;8.79512632733115
23011;4.9221561012586;6.92968037542236;9.74496347804243;1.26110243052271;2.69909175562423;3.59851165557925;10.1446481908469;5.65991815758344;11.9760479041916;8.2976534236118;8.9459155505572;5.46806649168854
23012;7.92570130568003;4.16581961667794;3.70625690290348;4.94576555917237;5.49917590921018;7.36569273112521;4.9906716029954;6.0988944446913;8.17000138890024;11.4856056647007;6.88907470254267;4.47267597519991
23013;8.41102138186773;2.73848808073063;4.02861728286886;7.27332803073085;8.04311538814198;9.5397411587643;5.48830168495851;7.41045209686153;7.37008663253372;3.86673927543751;7.59483761360855;10.2053520948526
23014;5.66796226837518;5.13158232340942;5.35288205861138;11.8703167890793;3.69388753959386;2.79493557673496;8.42408885054992;7.66282056930925;4.89259131206252;6.97939960412846;6.40965036959646;7.82567525795382
23015;3.82397966662545;5.52306154347478;3.42476778362043;7.05032844916489;7.07181486931581;7.94050519762783;7.64485081073643;10.0735680423028;6.83111435968549;8.27271448762306;6.50665712356955;6.25171433729093
23016;5.45134854090233;5.28825145357333;5.56507951134107;5.47094151812445;5.96447992807249;4.86483278326489;5.16151616463624;5.02539710059714;5.33218376920176;5.52305601162898;5.62346817180506;5.59908837983861
23017;5.26397673556237;4.90754879155116;6.06499491146927;5.23617094527285;5.03701576963712;6.62923758946457;4.78331579450875;5.29507699041944;8.81391187850904;4.23613935204012;6.96076356792035;7.8820727271685
23018;10.780546196373;13.158629088647;10.476666657033;16.8470068554683;12.904291451165;11.5433690559379;12.2003932012437;14.9511405521544;11.6181801282647;11.0403607989909;15.3211848664732;12.4177633621343
23019;5.82913435640356;5.66539910106303;6.73419064568542;6.1938599939887;6.58879960542503;7.38172471109374;3.18843592551048;4.68647954000195;4.26990800127386;7.5035744300012;6.21971774920854;6.88582197778404
23020;11.5865099037624;6.22506084996981;7.16516012540623;5.24005829939148;7.1169424350065;6.06427612901661;4.89610465913319;4.48752870896492;5.64838519727691;5.28003813696117;10.1387384976012;7.72800844928924
23021;3.96566330427989;8.93960126026029;7.90303205469801;6.95818239429986;7.56362316167594;4.60470612477718;6.17159185411591;8.94026827957054;8.88531501773731;11.1913023554157;5.0680030990839;11.3257506439285
23022;10.0636323473322;7.03111267358059;3.34829462983766;6.90448337696309;7.79731824234585;7.73647253600603;6.8092408207178;3.68886286191203;6.79537099327938;3.43389691212543;3.79469918470888;4.33206115137521
23023;5.88693359113742;5.48239602635936;4.13440111132702;9.18847397824169;6.18634690912433;5.89274782990895;7.98661443420827;9.4693799145659;5.32328675339129;7.26835304571249;7.285036777294;9.24103730274082
23024;0;3.47840605520926;10.0979501161264;5.12449972071477;1.90790540604997;3.25039939282539;6.38527810280617;5.21821714393061;4.04370435668707;10.4088780790762;3.66719474270962;6.45078054444588
23025;2.8345554991794;6.90940162278813;5.51169167596765;2.61065250648747;2.67420435734858;7.61582721211221;5.66660527844282;2.61161384677662;9.61036381633954;6.01892953338249;19.1605140127226;17.240636179475
23026;4.00414473470539;4.17796676114094;6.05257264600318;6.16955071128309;6.95582817249526;10.7024652236771;5.42105320221613;6.25649412057997;7.01144969735578;7.40141458112833;5.25291011220216;7.7244211734703
23027;7.47170359111422;5.38918541384633;5.40249098054131;8.30994676885527;4.23914725313856;7.37011100615527;4.56206981107328;6.28119660982882;8.02295022217841;9.33511322825552;7.82390403869926;11.0518486427225
23028;4.39664799556818;0;10.1481889288333;2.74520892412517;1.83292184237972;5.12150777188804;8.7993118938099;16.9577272123475;4.04346727318676;0;14.4477701070821;4.60132932404172
23029;7.44026859369623;4.24151617237098;4.57216429798075;3.86948610322435;4.80893692838772;8.70710180246682;6.86065747395737;10.8725742659549;4.25183806959749;8.65247257382506;10.8716493082666;6.86342975880192
23030;6.45456951248636;9.6705407927587;5.80733582661618;14.6895606189202;4.9960281576147;8.4685191269973;6.36534198595487;4.47778904688021;6.83822403116042;5.38908521625725;5.58088657964204;13.2273382627214
23031;4.73633756067248;4.69294087833082;10.4743629492454;9.43150058318112;9.43135233017278;5.62475567467538;9.61713003201302;6.15277967203633;4.63394713824802;5.35407573661374;6.31423949405262;8.95100602914192
23032;6.07265262353405;5.77115541256627;6.58339765861462;6.92527452263472;7.41239592490731;5.88131506204787;6.88209004885686;6.87586509608811;6.5313089178492;5.81063289130007;9.44188988868012;6.94240533201974
23033;1.84116626836103;0.928768128392906;8.01780594343919;12.6462432648216;2.76176719959568;11.9942290623597;6.36788041120588;9.74875508397577;9.116639109553;8.20500103930013;12.1738424704784;10.4115890451153
24001;6.06584874410558;2.56995928898935;5.23280616942339;7.67083615949557;7.46414677071687;6.89538069827796;6.51504919711933;6.89481811326175;6.10986877112765;6.81704112578889;5.82795985210478;5.86446803850258
24002;3.49301658658926;3.90457225410956;6.86359463610079;6.12899073909499;8.15910915582593;3.16453693331055;6.7538133718751;8.30535466978948;8.89072235340977;11.8580074752879;10.128873027824;7.65785910764499
24003;3.26933073530518;3.27175883211297;7.57011822001287;0;2.34277079501927;10.0806197565026;15.5949067034706;9.78113089435401;6.81034218564312;10.097236386401;11.3087631605731;3.1725183768127
24004;6.86275384468627;4.89209665478431;4.73956860446562;6.17483584584831;8.71405904501174;7.51168771660656;9.59340918030222;9.13697606295011;6.32331588361621;4.78065555536079;9.33235550986158;6.86773093603739
24005;5.04776022465898;9.59332304715918;1.57539361209398;6.80402635063325;3.31635910199628;6.40265325951074;8.67525401143746;13.7143640820805;13.8884204302633;9.02968508973249;9.55213843723194;8.27235915274498
24006;4.12709385527314;2.97879692349854;7.62483765449827;8.23902698922152;1.9832042432638;11.8412497470278;15.1548216580587;7.4710985223101;6.82610941343242;7.45083513217782;8.66647921393108;7.43123322553917
24007;4.95488576510868;2.3028421678035;2.30481660574268;0;7.75987832510786;5.35785085886349;18.5503518383399;11.302500113025;0;0;6.40366802104245;11.6447987050984
